,BIDS Data,BIDS Validated
463,/sub-192439/anat/sub-192439_T1w.nii.gz,True
464,/sub-192540/anat/sub-192540_T1w.nii.gz,True
465,/sub-192641/anat/sub-192641_T1w.nii.gz,True
466,/sub-192843/anat/sub-192843_T1w.nii.gz,True
467,/sub-193239/anat/sub-193239_T1w.nii.gz,True
468,/sub-193441/anat/sub-193441_T1w.nii.gz,True
469,/sub-193845/anat/sub-193845_T1w.nii.gz,True
470,/sub-194140/anat/sub-194140_T1w.nii.gz,True
471,/sub-194443/anat/sub-194443_T1w.nii.gz,True
472,/sub-194645/anat/sub-194645_T1w.nii.gz,True
473,/sub-194746/anat/sub-194746_T1w.nii.gz,True
474,/sub-194847/anat/sub-194847_T1w.nii.gz,True
475,/sub-195041/anat/sub-195041_T1w.nii.gz,True
476,/sub-195445/anat/sub-195445_T1w.nii.gz,True
477,/sub-195647/anat/sub-195647_T1w.nii.gz,True
478,/sub-195849/anat/sub-195849_T1w.nii.gz,True
479,/sub-195950/anat/sub-195950_T1w.nii.gz,True
480,/sub-196144/anat/sub-196144_T1w.nii.gz,True
481,/sub-196346/anat/sub-196346_T1w.nii.gz,True
482,/sub-196750/anat/sub-196750_T1w.nii.gz,True
483,/sub-196851/anat/sub-196851_T1w.nii.gz,True
484,/sub-196952/anat/sub-196952_T1w.nii.gz,True
485,/sub-197348/anat/sub-197348_T1w.nii.gz,True
486,/sub-197449/anat/sub-197449_T1w.nii.gz,True
487,/sub-197550/anat/sub-197550_T1w.nii.gz,True
488,/sub-197651/anat/sub-197651_T1w.nii.gz,True
489,/sub-198047/anat/sub-198047_T1w.nii.gz,True
490,/sub-198249/anat/sub-198249_T1w.nii.gz,True
491,/sub-198350/anat/sub-198350_T1w.nii.gz,True
492,/sub-198451/anat/sub-198451_T1w.nii.gz,True
493,/sub-198653/anat/sub-198653_T1w.nii.gz,True
494,/sub-198855/anat/sub-198855_T1w.nii.gz,True
495,/sub-199150/anat/sub-199150_T1w.nii.gz,True
496,/sub-199251/anat/sub-199251_T1w.nii.gz,True
497,/sub-199352/anat/sub-199352_T1w.nii.gz,True
498,/sub-199453/anat/sub-199453_T1w.nii.gz,True
499,/sub-199655/anat/sub-199655_T1w.nii.gz,True
500,/sub-199958/anat/sub-199958_T1w.nii.gz,True
501,/sub-200008/anat/sub-200008_T1w.nii.gz,True
502,/sub-200109/anat/sub-200109_T1w.nii.gz,True
503,/sub-200210/anat/sub-200210_T1w.nii.gz,True
504,/sub-200311/anat/sub-200311_T1w.nii.gz,True
505,/sub-200513/anat/sub-200513_T1w.nii.gz,True
506,/sub-200614/anat/sub-200614_T1w.nii.gz,True
507,/sub-200917/anat/sub-200917_T1w.nii.gz,True
508,/sub-201111/anat/sub-201111_T1w.nii.gz,True
509,/sub-201414/anat/sub-201414_T1w.nii.gz,True
510,/sub-201515/anat/sub-201515_T1w.nii.gz,True
511,/sub-201717/anat/sub-201717_T1w.nii.gz,True
512,/sub-201818/anat/sub-201818_T1w.nii.gz,True
513,/sub-202113/anat/sub-202113_T1w.nii.gz,True
514,/sub-202719/anat/sub-202719_T1w.nii.gz,True
515,/sub-202820/anat/sub-202820_T1w.nii.gz,True
516,/sub-203418/anat/sub-203418_T1w.nii.gz,True
517,/sub-203721/anat/sub-203721_T1w.nii.gz,True
518,/sub-203923/anat/sub-203923_T1w.nii.gz,True
519,/sub-204016/anat/sub-204016_T1w.nii.gz,True
520,/sub-204218/anat/sub-204218_T1w.nii.gz,True
521,/sub-204319/anat/sub-204319_T1w.nii.gz,True
522,/sub-204420/anat/sub-204420_T1w.nii.gz,True
523,/sub-204521/anat/sub-204521_T1w.nii.gz,True
524,/sub-204622/anat/sub-204622_T1w.nii.gz,True
525,/sub-205119/anat/sub-205119_T1w.nii.gz,True
526,/sub-205220/anat/sub-205220_T1w.nii.gz,True
527,/sub-205725/anat/sub-205725_T1w.nii.gz,True
528,/sub-205826/anat/sub-205826_T1w.nii.gz,True
529,/sub-206222/anat/sub-206222_T1w.nii.gz,True
530,/sub-206323/anat/sub-206323_T1w.nii.gz,True
531,/sub-206525/anat/sub-206525_T1w.nii.gz,True
532,/sub-206727/anat/sub-206727_T1w.nii.gz,True
533,/sub-206929/anat/sub-206929_T1w.nii.gz,True
534,/sub-207123/anat/sub-207123_T1w.nii.gz,True
535,/sub-207426/anat/sub-207426_T1w.nii.gz,True
536,/sub-207628/anat/sub-207628_T1w.nii.gz,True
537,/sub-208024/anat/sub-208024_T1w.nii.gz,True
538,/sub-208125/anat/sub-208125_T1w.nii.gz,True
539,/sub-208226/anat/sub-208226_T1w.nii.gz,True
540,/sub-208327/anat/sub-208327_T1w.nii.gz,True
541,/sub-208428/anat/sub-208428_T1w.nii.gz,True
542,/sub-208630/anat/sub-208630_T1w.nii.gz,True
543,/sub-209127/anat/sub-209127_T1w.nii.gz,True
544,/sub-209228/anat/sub-209228_T1w.nii.gz,True
545,/sub-209329/anat/sub-209329_T1w.nii.gz,True
546,/sub-209531/anat/sub-209531_T1w.nii.gz,True
547,/sub-209834/anat/sub-209834_T1w.nii.gz,True
548,/sub-209935/anat/sub-209935_T1w.nii.gz,True
549,/sub-210011/anat/sub-210011_T1w.nii.gz,True
550,/sub-210112/anat/sub-210112_T1w.nii.gz,True
551,/sub-210415/anat/sub-210415_T1w.nii.gz,True
552,/sub-210617/anat/sub-210617_T1w.nii.gz,True
553,/sub-211114/anat/sub-211114_T1w.nii.gz,True
554,/sub-211215/anat/sub-211215_T1w.nii.gz,True
555,/sub-211316/anat/sub-211316_T1w.nii.gz,True
556,/sub-211417/anat/sub-211417_T1w.nii.gz,True
557,/sub-211619/anat/sub-211619_T1w.nii.gz,True
558,/sub-211720/anat/sub-211720_T1w.nii.gz,True
559,/sub-211821/anat/sub-211821_T1w.nii.gz,True
560,/sub-211922/anat/sub-211922_T1w.nii.gz,True
561,/sub-212015/anat/sub-212015_T1w.nii.gz,True
562,/sub-212116/anat/sub-212116_T1w.nii.gz,True
563,/sub-212217/anat/sub-212217_T1w.nii.gz,True
564,/sub-212318/anat/sub-212318_T1w.nii.gz,True
565,/sub-212419/anat/sub-212419_T1w.nii.gz,True
566,/sub-212823/anat/sub-212823_T1w.nii.gz,True
567,/sub-213017/anat/sub-213017_T1w.nii.gz,True
568,/sub-213421/anat/sub-213421_T1w.nii.gz,True
569,/sub-213522/anat/sub-213522_T1w.nii.gz,True
570,/sub-214019/anat/sub-214019_T1w.nii.gz,True
571,/sub-214221/anat/sub-214221_T1w.nii.gz,True
572,/sub-214423/anat/sub-214423_T1w.nii.gz,True
573,/sub-214524/anat/sub-214524_T1w.nii.gz,True
574,/sub-214625/anat/sub-214625_T1w.nii.gz,True
575,/sub-214726/anat/sub-214726_T1w.nii.gz,True
576,/sub-217126/anat/sub-217126_T1w.nii.gz,True
577,/sub-217429/anat/sub-217429_T1w.nii.gz,True
578,/sub-219231/anat/sub-219231_T1w.nii.gz,True
579,/sub-220721/anat/sub-220721_T1w.nii.gz,True
580,/sub-221218/anat/sub-221218_T1w.nii.gz,True
581,/sub-221319/anat/sub-221319_T1w.nii.gz,True
582,/sub-223929/anat/sub-223929_T1w.nii.gz,True
583,/sub-224022/anat/sub-224022_T1w.nii.gz,True
584,/sub-227432/anat/sub-227432_T1w.nii.gz,True
585,/sub-227533/anat/sub-227533_T1w.nii.gz,True
586,/sub-228434/anat/sub-228434_T1w.nii.gz,True
587,/sub-231928/anat/sub-231928_T1w.nii.gz,True
588,/sub-233326/anat/sub-233326_T1w.nii.gz,True
589,/sub-236130/anat/sub-236130_T1w.nii.gz,True
590,/sub-237334/anat/sub-237334_T1w.nii.gz,True
591,/sub-238033/anat/sub-238033_T1w.nii.gz,True
592,/sub-239136/anat/sub-239136_T1w.nii.gz,True
593,/sub-239944/anat/sub-239944_T1w.nii.gz,True
594,/sub-245333/anat/sub-245333_T1w.nii.gz,True
595,/sub-246133/anat/sub-246133_T1w.nii.gz,True
596,/sub-248238/anat/sub-248238_T1w.nii.gz,True
597,/sub-248339/anat/sub-248339_T1w.nii.gz,True
598,/sub-249947/anat/sub-249947_T1w.nii.gz,True
599,/sub-250427/anat/sub-250427_T1w.nii.gz,True
600,/sub-250932/anat/sub-250932_T1w.nii.gz,True
601,/sub-251833/anat/sub-251833_T1w.nii.gz,True
602,/sub-255639/anat/sub-255639_T1w.nii.gz,True
603,/sub-255740/anat/sub-255740_T1w.nii.gz,True
604,/sub-256540/anat/sub-256540_T1w.nii.gz,True
605,/sub-257542/anat/sub-257542_T1w.nii.gz,True
606,/sub-257845/anat/sub-257845_T1w.nii.gz,True
607,/sub-257946/anat/sub-257946_T1w.nii.gz,True
608,/sub-263436/anat/sub-263436_T1w.nii.gz,True
609,/sub-268749/anat/sub-268749_T1w.nii.gz,True
610,/sub-268850/anat/sub-268850_T1w.nii.gz,True
611,/sub-270332/anat/sub-270332_T1w.nii.gz,True
612,/sub-274542/anat/sub-274542_T1w.nii.gz,True
613,/sub-275645/anat/sub-275645_T1w.nii.gz,True
614,/sub-280739/anat/sub-280739_T1w.nii.gz,True
615,/sub-280941/anat/sub-280941_T1w.nii.gz,True
616,/sub-281135/anat/sub-281135_T1w.nii.gz,True
617,/sub-283543/anat/sub-283543_T1w.nii.gz,True
618,/sub-284646/anat/sub-284646_T1w.nii.gz,True
619,/sub-285345/anat/sub-285345_T1w.nii.gz,True
620,/sub-285446/anat/sub-285446_T1w.nii.gz,True
621,/sub-286347/anat/sub-286347_T1w.nii.gz,True
622,/sub-286650/anat/sub-286650_T1w.nii.gz,True
623,/sub-287248/anat/sub-287248_T1w.nii.gz,True
624,/sub-289555/anat/sub-289555_T1w.nii.gz,True
625,/sub-290136/anat/sub-290136_T1w.nii.gz,True
626,/sub-293748/anat/sub-293748_T1w.nii.gz,True
627,/sub-295146/anat/sub-295146_T1w.nii.gz,True
628,/sub-297655/anat/sub-297655_T1w.nii.gz,True
629,/sub-298051/anat/sub-298051_T1w.nii.gz,True
630,/sub-298455/anat/sub-298455_T1w.nii.gz,True
631,/sub-299154/anat/sub-299154_T1w.nii.gz,True
632,/sub-299760/anat/sub-299760_T1w.nii.gz,True
633,/sub-300618/anat/sub-300618_T1w.nii.gz,True
634,/sub-300719/anat/sub-300719_T1w.nii.gz,True
635,/sub-303119/anat/sub-303119_T1w.nii.gz,True
636,/sub-303624/anat/sub-303624_T1w.nii.gz,True
637,/sub-304020/anat/sub-304020_T1w.nii.gz,True
638,/sub-304727/anat/sub-304727_T1w.nii.gz,True
639,/sub-305830/anat/sub-305830_T1w.nii.gz,True
640,/sub-307127/anat/sub-307127_T1w.nii.gz,True
641,/sub-308129/anat/sub-308129_T1w.nii.gz,True
642,/sub-308331/anat/sub-308331_T1w.nii.gz,True
643,/sub-309636/anat/sub-309636_T1w.nii.gz,True
644,/sub-310621/anat/sub-310621_T1w.nii.gz,True
645,/sub-311320/anat/sub-311320_T1w.nii.gz,True
646,/sub-314225/anat/sub-314225_T1w.nii.gz,True
647,/sub-316633/anat/sub-316633_T1w.nii.gz,True
648,/sub-316835/anat/sub-316835_T1w.nii.gz,True
649,/sub-317332/anat/sub-317332_T1w.nii.gz,True
650,/sub-318637/anat/sub-318637_T1w.nii.gz,True
651,/sub-320826/anat/sub-320826_T1w.nii.gz,True
652,/sub-321323/anat/sub-321323_T1w.nii.gz,True
653,/sub-322224/anat/sub-322224_T1w.nii.gz,True
654,/sub-325129/anat/sub-325129_T1w.nii.gz,True
655,/sub-329440/anat/sub-329440_T1w.nii.gz,True
656,/sub-329844/anat/sub-329844_T1w.nii.gz,True
657,/sub-330324/anat/sub-330324_T1w.nii.gz,True
658,/sub-333330/anat/sub-333330_T1w.nii.gz,True
659,/sub-334635/anat/sub-334635_T1w.nii.gz,True
660,/sub-336841/anat/sub-336841_T1w.nii.gz,True
661,/sub-339847/anat/sub-339847_T1w.nii.gz,True
662,/sub-341834/anat/sub-341834_T1w.nii.gz,True
663,/sub-342129/anat/sub-342129_T1w.nii.gz,True
664,/sub-346137/anat/sub-346137_T1w.nii.gz,True
665,/sub-346945/anat/sub-346945_T1w.nii.gz,True
666,/sub-348545/anat/sub-348545_T1w.nii.gz,True
667,/sub-349244/anat/sub-349244_T1w.nii.gz,True
668,/sub-350330/anat/sub-350330_T1w.nii.gz,True
669,/sub-351938/anat/sub-351938_T1w.nii.gz,True
670,/sub-352132/anat/sub-352132_T1w.nii.gz,True
671,/sub-352738/anat/sub-352738_T1w.nii.gz,True
672,/sub-353740/anat/sub-353740_T1w.nii.gz,True
673,/sub-355239/anat/sub-355239_T1w.nii.gz,True
674,/sub-355542/anat/sub-355542_T1w.nii.gz,True
675,/sub-355845/anat/sub-355845_T1w.nii.gz,True
676,/sub-356948/anat/sub-356948_T1w.nii.gz,True
677,/sub-358144/anat/sub-358144_T1w.nii.gz,True
678,/sub-360030/anat/sub-360030_T1w.nii.gz,True
679,/sub-361234/anat/sub-361234_T1w.nii.gz,True
680,/sub-361941/anat/sub-361941_T1w.nii.gz,True
681,/sub-362034/anat/sub-362034_T1w.nii.gz,True
682,/sub-365343/anat/sub-365343_T1w.nii.gz,True
683,/sub-366042/anat/sub-366042_T1w.nii.gz,True
684,/sub-366446/anat/sub-366446_T1w.nii.gz,True
685,/sub-368551/anat/sub-368551_T1w.nii.gz,True
686,/sub-368753/anat/sub-368753_T1w.nii.gz,True
687,/sub-371843/anat/sub-371843_T1w.nii.gz,True
688,/sub-376247/anat/sub-376247_T1w.nii.gz,True
689,/sub-377451/anat/sub-377451_T1w.nii.gz,True
690,/sub-378756/anat/sub-378756_T1w.nii.gz,True
691,/sub-378857/anat/sub-378857_T1w.nii.gz,True
692,/sub-379657/anat/sub-379657_T1w.nii.gz,True
693,/sub-380036/anat/sub-380036_T1w.nii.gz,True
694,/sub-381038/anat/sub-381038_T1w.nii.gz,True
695,/sub-381543/anat/sub-381543_T1w.nii.gz,True
696,/sub-382242/anat/sub-382242_T1w.nii.gz,True
697,/sub-385046/anat/sub-385046_T1w.nii.gz,True
698,/sub-385450/anat/sub-385450_T1w.nii.gz,True
699,/sub-386250/anat/sub-386250_T1w.nii.gz,True
700,/sub-387959/anat/sub-387959_T1w.nii.gz,True
701,/sub-389357/anat/sub-389357_T1w.nii.gz,True
702,/sub-390645/anat/sub-390645_T1w.nii.gz,True
703,/sub-391748/anat/sub-391748_T1w.nii.gz,True
704,/sub-392447/anat/sub-392447_T1w.nii.gz,True
705,/sub-392750/anat/sub-392750_T1w.nii.gz,True
706,/sub-393247/anat/sub-393247_T1w.nii.gz,True
707,/sub-393550/anat/sub-393550_T1w.nii.gz,True
708,/sub-394956/anat/sub-394956_T1w.nii.gz,True
709,/sub-395251/anat/sub-395251_T1w.nii.gz,True
710,/sub-395756/anat/sub-395756_T1w.nii.gz,True
711,/sub-395958/anat/sub-395958_T1w.nii.gz,True
712,/sub-397154/anat/sub-397154_T1w.nii.gz,True
713,/sub-397760/anat/sub-397760_T1w.nii.gz,True
714,/sub-397861/anat/sub-397861_T1w.nii.gz,True
715,/sub-401422/anat/sub-401422_T1w.nii.gz,True
716,/sub-406432/anat/sub-406432_T1w.nii.gz,True
717,/sub-406836/anat/sub-406836_T1w.nii.gz,True
718,/sub-412528/anat/sub-412528_T1w.nii.gz,True
719,/sub-413934/anat/sub-413934_T1w.nii.gz,True
720,/sub-414229/anat/sub-414229_T1w.nii.gz,True
721,/sub-415837/anat/sub-415837_T1w.nii.gz,True
722,/sub-419239/anat/sub-419239_T1w.nii.gz,True
723,/sub-421226/anat/sub-421226_T1w.nii.gz,True
724,/sub-422632/anat/sub-422632_T1w.nii.gz,True
725,/sub-424939/anat/sub-424939_T1w.nii.gz,True
726,/sub-429040/anat/sub-429040_T1w.nii.gz,True
727,/sub-432332/anat/sub-432332_T1w.nii.gz,True
728,/sub-433839/anat/sub-433839_T1w.nii.gz,True
729,/sub-436239/anat/sub-436239_T1w.nii.gz,True
730,/sub-436845/anat/sub-436845_T1w.nii.gz,True
731,/sub-441939/anat/sub-441939_T1w.nii.gz,True
732,/sub-445543/anat/sub-445543_T1w.nii.gz,True
733,/sub-448347/anat/sub-448347_T1w.nii.gz,True
734,/sub-449753/anat/sub-449753_T1w.nii.gz,True
735,/sub-453441/anat/sub-453441_T1w.nii.gz,True
736,/sub-453542/anat/sub-453542_T1w.nii.gz,True
737,/sub-454140/anat/sub-454140_T1w.nii.gz,True
738,/sub-456346/anat/sub-456346_T1w.nii.gz,True
739,/sub-459453/anat/sub-459453_T1w.nii.gz,True
740,/sub-461743/anat/sub-461743_T1w.nii.gz,True
741,/sub-462139/anat/sub-462139_T1w.nii.gz,True
742,/sub-463040/anat/sub-463040_T1w.nii.gz,True
743,/sub-465852/anat/sub-465852_T1w.nii.gz,True
744,/sub-467351/anat/sub-467351_T1w.nii.gz,True
745,/sub-468050/anat/sub-468050_T1w.nii.gz,True
746,/sub-469961/anat/sub-469961_T1w.nii.gz,True
747,/sub-473952/anat/sub-473952_T1w.nii.gz,True
748,/sub-475855/anat/sub-475855_T1w.nii.gz,True
749,/sub-479762/anat/sub-479762_T1w.nii.gz,True
750,/sub-480141/anat/sub-480141_T1w.nii.gz,True
751,/sub-481042/anat/sub-481042_T1w.nii.gz,True
752,/sub-481951/anat/sub-481951_T1w.nii.gz,True
753,/sub-485757/anat/sub-485757_T1w.nii.gz,True
754,/sub-486759/anat/sub-486759_T1w.nii.gz,True
755,/sub-492754/anat/sub-492754_T1w.nii.gz,True
756,/sub-495255/anat/sub-495255_T1w.nii.gz,True
757,/sub-497865/anat/sub-497865_T1w.nii.gz,True
758,/sub-499566/anat/sub-499566_T1w.nii.gz,True
759,/sub-500222/anat/sub-500222_T1w.nii.gz,True
760,/sub-506234/anat/sub-506234_T1w.nii.gz,True
761,/sub-510225/anat/sub-510225_T1w.nii.gz,True
762,/sub-510326/anat/sub-510326_T1w.nii.gz,True
763,/sub-512835/anat/sub-512835_T1w.nii.gz,True
764,/sub-513130/anat/sub-513130_T1w.nii.gz,True
765,/sub-513736/anat/sub-513736_T1w.nii.gz,True
766,/sub-516742/anat/sub-516742_T1w.nii.gz,True
767,/sub-517239/anat/sub-517239_T1w.nii.gz,True
768,/sub-518746/anat/sub-518746_T1w.nii.gz,True
769,/sub-519647/anat/sub-519647_T1w.nii.gz,True
770,/sub-519950/anat/sub-519950_T1w.nii.gz,True
771,/sub-520228/anat/sub-520228_T1w.nii.gz,True
772,/sub-521331/anat/sub-521331_T1w.nii.gz,True
773,/sub-522434/anat/sub-522434_T1w.nii.gz,True
774,/sub-523032/anat/sub-523032_T1w.nii.gz,True
775,/sub-524135/anat/sub-524135_T1w.nii.gz,True
776,/sub-525541/anat/sub-525541_T1w.nii.gz,True
777,/sub-529549/anat/sub-529549_T1w.nii.gz,True
778,/sub-529953/anat/sub-529953_T1w.nii.gz,True
779,/sub-530635/anat/sub-530635_T1w.nii.gz,True
780,/sub-531536/anat/sub-531536_T1w.nii.gz,True
781,/sub-531940/anat/sub-531940_T1w.nii.gz,True
782,/sub-536647/anat/sub-536647_T1w.nii.gz,True
783,/sub-540436/anat/sub-540436_T1w.nii.gz,True
784,/sub-541640/anat/sub-541640_T1w.nii.gz,True
785,/sub-541943/anat/sub-541943_T1w.nii.gz,True
786,/sub-545345/anat/sub-545345_T1w.nii.gz,True
787,/sub-547046/anat/sub-547046_T1w.nii.gz,True
788,/sub-548250/anat/sub-548250_T1w.nii.gz,True
789,/sub-549757/anat/sub-549757_T1w.nii.gz,True
790,/sub-550439/anat/sub-550439_T1w.nii.gz,True
791,/sub-552241/anat/sub-552241_T1w.nii.gz,True
792,/sub-552544/anat/sub-552544_T1w.nii.gz,True
793,/sub-553344/anat/sub-553344_T1w.nii.gz,True
794,/sub-555348/anat/sub-555348_T1w.nii.gz,True
795,/sub-555651/anat/sub-555651_T1w.nii.gz,True
796,/sub-555954/anat/sub-555954_T1w.nii.gz,True
797,/sub-557857/anat/sub-557857_T1w.nii.gz,True
798,/sub-558657/anat/sub-558657_T1w.nii.gz,True
799,/sub-558960/anat/sub-558960_T1w.nii.gz,True
800,/sub-559053/anat/sub-559053_T1w.nii.gz,True
801,/sub-559457/anat/sub-559457_T1w.nii.gz,True
802,/sub-561242/anat/sub-561242_T1w.nii.gz,True
803,/sub-561444/anat/sub-561444_T1w.nii.gz,True
804,/sub-561949/anat/sub-561949_T1w.nii.gz,True
805,/sub-562345/anat/sub-562345_T1w.nii.gz,True
806,/sub-562446/anat/sub-562446_T1w.nii.gz,True
807,/sub-565452/anat/sub-565452_T1w.nii.gz,True
808,/sub-566454/anat/sub-566454_T1w.nii.gz,True
809,/sub-567052/anat/sub-567052_T1w.nii.gz,True
810,/sub-567759/anat/sub-567759_T1w.nii.gz,True
811,/sub-567961/anat/sub-567961_T1w.nii.gz,True
812,/sub-568963/anat/sub-568963_T1w.nii.gz,True
813,/sub-569965/anat/sub-569965_T1w.nii.gz,True
814,/sub-570243/anat/sub-570243_T1w.nii.gz,True
815,/sub-571144/anat/sub-571144_T1w.nii.gz,True
816,/sub-571548/anat/sub-571548_T1w.nii.gz,True
817,/sub-572045/anat/sub-572045_T1w.nii.gz,True
818,/sub-573249/anat/sub-573249_T1w.nii.gz,True
819,/sub-573451/anat/sub-573451_T1w.nii.gz,True
820,/sub-576255/anat/sub-576255_T1w.nii.gz,True
821,/sub-578057/anat/sub-578057_T1w.nii.gz,True
822,/sub-578158/anat/sub-578158_T1w.nii.gz,True
823,/sub-579665/anat/sub-579665_T1w.nii.gz,True
824,/sub-579867/anat/sub-579867_T1w.nii.gz,True
825,/sub-580044/anat/sub-580044_T1w.nii.gz,True
826,/sub-580347/anat/sub-580347_T1w.nii.gz,True
827,/sub-580650/anat/sub-580650_T1w.nii.gz,True
828,/sub-580751/anat/sub-580751_T1w.nii.gz,True
829,/sub-581349/anat/sub-581349_T1w.nii.gz,True
830,/sub-581450/anat/sub-581450_T1w.nii.gz,True
831,/sub-583858/anat/sub-583858_T1w.nii.gz,True
832,/sub-584355/anat/sub-584355_T1w.nii.gz,True
833,/sub-585256/anat/sub-585256_T1w.nii.gz,True
834,/sub-585862/anat/sub-585862_T1w.nii.gz,True
835,/sub-586460/anat/sub-586460_T1w.nii.gz,True
836,/sub-587664/anat/sub-587664_T1w.nii.gz,True
837,/sub-588565/anat/sub-588565_T1w.nii.gz,True
838,/sub-589567/anat/sub-589567_T1w.nii.gz,True
839,/sub-590047/anat/sub-590047_T1w.nii.gz,True
840,/sub-592455/anat/sub-592455_T1w.nii.gz,True
841,/sub-594156/anat/sub-594156_T1w.nii.gz,True
842,/sub-597869/anat/sub-597869_T1w.nii.gz,True
843,/sub-598568/anat/sub-598568_T1w.nii.gz,True
844,/sub-599065/anat/sub-599065_T1w.nii.gz,True
845,/sub-599469/anat/sub-599469_T1w.nii.gz,True
846,/sub-599671/anat/sub-599671_T1w.nii.gz,True
847,/sub-601127/anat/sub-601127_T1w.nii.gz,True
848,/sub-604537/anat/sub-604537_T1w.nii.gz,True
849,/sub-609143/anat/sub-609143_T1w.nii.gz,True
850,/sub-611231/anat/sub-611231_T1w.nii.gz,True
851,/sub-611938/anat/sub-611938_T1w.nii.gz,True
852,/sub-613235/anat/sub-613235_T1w.nii.gz,True
853,/sub-613538/anat/sub-613538_T1w.nii.gz,True
854,/sub-614439/anat/sub-614439_T1w.nii.gz,True
855,/sub-615441/anat/sub-615441_T1w.nii.gz,True
856,/sub-615744/anat/sub-615744_T1w.nii.gz,True
857,/sub-616645/anat/sub-616645_T1w.nii.gz,True
858,/sub-617748/anat/sub-617748_T1w.nii.gz,True
859,/sub-618952/anat/sub-618952_T1w.nii.gz,True
860,/sub-620434/anat/sub-620434_T1w.nii.gz,True
861,/sub-622236/anat/sub-622236_T1w.nii.gz,True
862,/sub-623137/anat/sub-623137_T1w.nii.gz,True
863,/sub-623844/anat/sub-623844_T1w.nii.gz,True
864,/sub-626648/anat/sub-626648_T1w.nii.gz,True
865,/sub-627549/anat/sub-627549_T1w.nii.gz,True
866,/sub-627852/anat/sub-627852_T1w.nii.gz,True
867,/sub-628248/anat/sub-628248_T1w.nii.gz,True
868,/sub-633847/anat/sub-633847_T1w.nii.gz,True
869,/sub-634748/anat/sub-634748_T1w.nii.gz,True
870,/sub-635245/anat/sub-635245_T1w.nii.gz,True
871,/sub-638049/anat/sub-638049_T1w.nii.gz,True
872,/sub-644044/anat/sub-644044_T1w.nii.gz,True
873,/sub-644246/anat/sub-644246_T1w.nii.gz,True
874,/sub-645450/anat/sub-645450_T1w.nii.gz,True
875,/sub-645551/anat/sub-645551_T1w.nii.gz,True
876,/sub-647858/anat/sub-647858_T1w.nii.gz,True
877,/sub-650746/anat/sub-650746_T1w.nii.gz,True
878,/sub-654350/anat/sub-654350_T1w.nii.gz,True
879,/sub-654552/anat/sub-654552_T1w.nii.gz,True
880,/sub-654754/anat/sub-654754_T1w.nii.gz,True
881,/sub-656253/anat/sub-656253_T1w.nii.gz,True
882,/sub-656657/anat/sub-656657_T1w.nii.gz,True
883,/sub-657659/anat/sub-657659_T1w.nii.gz,True
884,/sub-660951/anat/sub-660951_T1w.nii.gz,True
885,/sub-662551/anat/sub-662551_T1w.nii.gz,True
886,/sub-663755/anat/sub-663755_T1w.nii.gz,True
887,/sub-664757/anat/sub-664757_T1w.nii.gz,True
888,/sub-665254/anat/sub-665254_T1w.nii.gz,True
889,/sub-667056/anat/sub-667056_T1w.nii.gz,True
890,/sub-668361/anat/sub-668361_T1w.nii.gz,True
891,/sub-671855/anat/sub-671855_T1w.nii.gz,True
892,/sub-672756/anat/sub-672756_T1w.nii.gz,True
893,/sub-673455/anat/sub-673455_T1w.nii.gz,True
894,/sub-675661/anat/sub-675661_T1w.nii.gz,True
895,/sub-677766/anat/sub-677766_T1w.nii.gz,True
896,/sub-677968/anat/sub-677968_T1w.nii.gz,True
897,/sub-679568/anat/sub-679568_T1w.nii.gz,True
898,/sub-679770/anat/sub-679770_T1w.nii.gz,True
899,/sub-680250/anat/sub-680250_T1w.nii.gz,True
900,/sub-680452/anat/sub-680452_T1w.nii.gz,True
901,/sub-680957/anat/sub-680957_T1w.nii.gz,True
902,/sub-683256/anat/sub-683256_T1w.nii.gz,True
903,/sub-685058/anat/sub-685058_T1w.nii.gz,True
904,/sub-686969/anat/sub-686969_T1w.nii.gz,True
905,/sub-687163/anat/sub-687163_T1w.nii.gz,True
906,/sub-688569/anat/sub-688569_T1w.nii.gz,True
907,/sub-689470/anat/sub-689470_T1w.nii.gz,True
908,/sub-690152/anat/sub-690152_T1w.nii.gz,True
909,/sub-692964/anat/sub-692964_T1w.nii.gz,True
910,/sub-693461/anat/sub-693461_T1w.nii.gz,True
911,/sub-693764/anat/sub-693764_T1w.nii.gz,True
912,/sub-694362/anat/sub-694362_T1w.nii.gz,True
913,/sub-695768/anat/sub-695768_T1w.nii.gz,True
914,/sub-698168/anat/sub-698168_T1w.nii.gz,True
915,/sub-700634/anat/sub-700634_T1w.nii.gz,True
916,/sub-701535/anat/sub-701535_T1w.nii.gz,True
917,/sub-702133/anat/sub-702133_T1w.nii.gz,True
918,/sub-704238/anat/sub-704238_T1w.nii.gz,True
919,/sub-705341/anat/sub-705341_T1w.nii.gz,True
920,/sub-706040/anat/sub-706040_T1w.nii.gz,True
921,/sub-707749/anat/sub-707749_T1w.nii.gz,True
922,/sub-709551/anat/sub-709551_T1w.nii.gz,True
923,/sub-713239/anat/sub-713239_T1w.nii.gz,True
924,/sub-715041/anat/sub-715041_T1w.nii.gz,True
925,/sub-715647/anat/sub-715647_T1w.nii.gz,True
926,/sub-715950/anat/sub-715950_T1w.nii.gz,True
927,/sub-720337/anat/sub-720337_T1w.nii.gz,True
928,/sub-723141/anat/sub-723141_T1w.nii.gz,True
